city,hotel_name,hotel_url,latitude,longitude,rating,description,price
Strasbourg,La Parenthèse - Studio près de la Petite France,https://www.booking.com/hotel/fr/la-parenthese-studio-pres-de-la-petite-france.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.57846730,7.74214870,9.4,"Situated in Strasbourg, 500 metres from The 'Petite France' and 1.9 km from St. Paul's Church, La Parenthèse - Studio près de la Petite France features city views and free WiFi. The property is set 3.3 km from Jardin botanique de l'Université de Strasbourg, less than 1 km from Strasbourg Cathedral and 5.1 km from Strasbourg Exhibition Centre. The property is 800 metres from Strasbourg History Museum, and within 600 metres of the city centre.

This apartment features 1 bedroom, a kitchenette with a microwave and a toaster, a flat-screen TV, a seating area and 1 bathroom. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

European Parliament is 5.3 km from the apartment, while Zénith de Strasbourg is 5.7 km from the property. Strasbourg International Airport is 10 km away.",N/A
Strasbourg,OKKO Hotels Strasbourg Centre,https://www.booking.com/hotel/fr/okko-hotels-strasboug-centre-strasbourg12.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.57408002,7.76544945,8.3,"Okko Hotels Strasbourg Centre is located on the Malraux Peninsula in Strasbourg, 200 metres from Winston Churchill Tram Station. Guests can enjoy a drink at the on-site bar.

Okko Hotels Strasbourg Centre features air-conditioned rooms with free WiFi, a flat-screen TV, a private bathroom with a hairdryer and free toiletries. They also have a Nespresso coffee machine. All rooms are serviced by a lift.

A buffet breakfast is served every morning. Soft drinks are also included throughout the day free of charge in the lounge. Every evening, we invite you to join us at the Club to experience a moment of greed and conviviality around the guest table: the aperitivo, composed of a selection of local products, often organic and always good.

There is a 24-hour front desk and a luggage storage at the property. Guests can also access a sauna and a fitness area for free and buy local products in the on-site shop. Computers are at guests' disposal in the business area.

The Botanical Gardens is 1.8 km from Okko Hotels Strasbourg Centre, while St. Paul's Church and  Strasbourg Cathedral are 1.9 km away. The property is also 1.5 km from Strasbourg History Museum. Strasbourg International Airport is 16 km from the property.",N/A
Strasbourg,La météorite,https://www.booking.com/hotel/fr/la-meteorite-strasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.58219914,7.74090945,9.3,"Offering free WiFi and inner courtyard views, La météorite is an accommodation set in Strasbourg, just less than 1 km from Strasbourg History Museum and 1.8 km from St. Paul's Church. The property is located 3.5 km from Jardin botanique de l'Université de Strasbourg, 800 metres from Strasbourg Cathedral and 3.8 km from Strasbourg Exhibition Centre. The property is 100 metres from The 'Petite France', and within 500 metres of the city centre.

The apartment has 1 bedroom, a flat-screen TV with cable channels, a fully equipped kitchen with an oven and a toaster, and 1 bathroom with a walk-in shower. Towels and bed linen are offered in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

European Parliament is 4 km from the apartment, while Zénith de Strasbourg is 5.7 km from the property. Strasbourg International Airport is 10 km away.",N/A
Strasbourg,ibis Styles Strasbourg Centre Petite France,https://www.booking.com/hotel/fr/choicehotelscomfortinncenter.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.58428701,7.74151169,8.1,"The ibis Styles Strasbourg Centre is centrally located within 600 metres of Strasbourg TGV Train Station and the Petite France district. It offers bike rental at an extra cost, a 24-hour reception and free Wi-Fi.

All rooms are fully equipped with iron facilities and an electric kettle. A flat-screen TV with satellite channels is provided and some rooms have a balcony. The private bathroom is fitted with a hairdryer, free toiletries and a bath or shower.

A buffet breakfast is served daily and offers French pastries and regional specialities. Guests can enjoy a cocktail at the bar.

Located on the riverbank, this hotel is 850 metres from Strasbourg Cathedral and 200 metres from Alt Winmärik Tram Stop.",N/A
Strasbourg,voco Strasbourg Centre - The Garden by IHG,https://www.booking.com/hotel/fr/golden-tulip-strasbourg-centre-the-garden.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.58968500,7.73950800,8.5,"Boasting a garden and a restaurant, Voco - Strasbourg Centre - The Garden - Garden is set in Strasbourg. With a terrace, the property also features a shared lounge, as well as a bar. Attractions in the area include Strasbourg Christmas Market, 1.5 km away, or St. Paul's Church, located 1.9 km from the property.

At the hotel, all rooms have a desk, a flat-screen TV and a private bathroom. The rooms at voco Strasbourg Centre feature air conditioning and a wardrobe.

Guests at the accommodation can enjoy a buffet breakfast.

You can play table football at this 4-star hotel and the fitness centre is available free of charge 24 hours a day. Upon reservation, subject to availability and for an extra charge, guests aged 18 and over can access the swimming pool and wellness centre (see the Fine Print for rules on access by children). Massages are also possible, upon reservation and for an extra charge.

Around-the-clock assistance is available at the reception.

Strasbourg Cathedral is 2.3 km from Voco - Strasbourg Centre - The Garden - Garden. The nearest airport is Strasbourg International Airport, 12 km from the property. Parking is subject to availability, upon reservation and for an extra charge.",N/A
Strasbourg,Hôtel LÉONOR the place to live,https://www.booking.com/hotel/fr/leonor-the-place-to-live.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from_sustainable_property_sr=1&from=searchresults,48.58594200,7.74723500,9.3,"Situated in the centre of Strasbourg, Hôtel LÉONOR the place to live is set less than 1 km from The 'Petite France' and a 14-minute walk from St. Paul's Church. Featuring a bar, the 4-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. Private parking is available on site.

All guest rooms in the hotel are fitted with a coffee machine. The rooms at Hôtel LÉONOR the place to live are fitted with a flat-screen TV with cable channels and a safety deposit box.

The accommodation offers a buffet or continental breakfast.

Hôtel LÉONOR the place to live offers a sun terrace.

Speaking German, English and French, staff will be happy to provide guests with practical advice on the area at the 24-hour front desk.

Popular points of interest near the hotel include Strasbourg Cathedral, Jardin botanique de l'Université de Strasbourg and Strasbourg History Museum. Strasbourg International Airport is 12 km from the property.",N/A
Strasbourg,Carpe Diem Home - Au pied de la Cathédrale,https://www.booking.com/hotel/fr/carpe-diem-home.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.58207700,7.74916100,9.3,"Located a 1-minute walk from Strasbourg Cathedral and 700 metres from the Petite France district, Carpe Diem Home offers accommodation with a kitchen. Complimentary WiFi is featured.

Located on an upper floor and accessed by stairs, each unit has a dishwasher, oven, a coffee machine, as well as a microwave and kettle.

The European Parliament is a 15-minute drive away and the Alsatian Museum is 450 metres away. Strasbourg International Airport is 12 km away.",N/A
Strasbourg,Hotel Suisse,https://www.booking.com/hotel/fr/suisse-strasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from_sustainable_property_sr=1&from=searchresults,48.58149369,7.75279775,8.7,"The Hotel Suisse has a central location just behind Strasbourg Cathedral. It offers family-run accommodation with free WiFi access and a summer terrace. The historic Petite France district is just a 10-minute walk away

Guest rooms at the Hotel Suisse are equipped with en suite facilities, a TV, telephone.
As our hotel is a 14th century building, our rooms do not dispose of air-conditioning, but we provide fans in every room.

The traditionally decorated rooms have a view of the cathedral’s steeple. All rooms are accessible by lift.

A buffet breakfast is served every morning. Guests can enjoy a drink in the hotel bar.

The property has a 24-hour front desk.

The Hotel Suisse is ideally situated for visiting the city on foot. It is near the River Ill and next to the famous Palais des Rohan Museum. ""Bateliers parking is available at 300 meters from the property at 22€/24h

Please note that only some of our rooms can host pets.",N/A
Strasbourg,Hôtel Tandem - Boutique Hôtel,https://www.booking.com/hotel/fr/ha-tel-nid-de-cigognes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from_sustainable_property_sr=1&from=searchresults,48.58383633,7.73494899,8.9,"Located opposite Strasbourg TGV Train Station, this eco-friendly Boutique Hotel is just 1.7 km from the city centre and a 5-minute walk from the picturesque Petite France district. The European Parliament is a 10-minute tram ride away and free WiFi is available throughout the property.

The air-conditioned rooms at Hôtel Tandem - Boutique Hôtel offer a TV, a desk and a private bathroom with a shower.

A buffet breakfast with home-made products only is served every morning at Hôtel Tandem - Boutique Hôtel and includes local organic produce with a selection hot and cold options. Guests can enjoy a drink from the bar or relax on the patio, which is an inside terrace.

Our wine selection is entirely bio-dynamic

Several working areas are available for business guests and there is also a lounge and library area.

Bike and tandem rental is available onsite and secure bike storage space is also available. Public parking is available nearby for a supplement.",N/A
Strasbourg,Hotel Arok,https://www.booking.com/hotel/fr/arok-strasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from_sustainable_property_sr=1&from=searchresults,48.58416300,7.73592700,8.9,"Boasting a bar, Hotel Arok is set in Strasbourg in the Alsace region, 600 metres from The 'Petite France' and 2.4 km from St. Paul's Church. Featuring a shared lounge, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. Guests can use the sauna, or enjoy city views.

All guest rooms at the hotel come with a flat-screen TV with satellite channels and a safety deposit box. All units feature a desk.

Breakfast is available, and includes buffet, continental and American options.

Hotel Arok offers a sun terrace.

Languages spoken at the 24-hour front desk include German, English, Spanish and French.

Strasbourg History Museum is 1.3 km from the accommodation, while Jardin botanique de l'Université de Strasbourg is 2.9 km from the property. Strasbourg International Airport is 10 km away.",N/A
Strasbourg,Le Studio Grand'Rue,https://www.booking.com/hotel/fr/le-studio-grand-rue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.58215960,7.74149430,9.8,"In the City-Centre - Petite France district of Strasbourg, close to St. Paul's Church, Le Studio Grand'Rue has free WiFi and a washing machine. The property is situated 800 metres from Strasbourg History Museum, 3.1 km from Jardin botanique de l'Université de Strasbourg and 700 metres from Strasbourg Cathedral. The property is 100 metres from The 'Petite France', and within 500 metres of the city centre.

Boasting a PS3, the apartment has a fully equipped kitchen with a dishwasher, a microwave and a toaster, a living room, a dining area, 1 bedroom, and 1 bathroom with a shower. A flat-screen TV and a Blu-ray player are offered. The accommodation is non-smoking.

Strasbourg Exhibition Centre is 3.4 km from the apartment, while European Parliament is 3.6 km from the property. Strasbourg International Airport is 10 km away.",N/A
Strasbourg,Hôtel Le Bristol Strasbourg Gare,https://www.booking.com/hotel/fr/bristolstrasbourg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALCm7u-BsACAdICJDlmZmRiMWNkLTk2YjktNGJlOC05ZjJiLWI2OWY0YzY1OWEwOdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d5035121147200fe&srepoch=1741606339&from=searchresults,48.58389311,7.73574829,8.2,"Hôtel Le Bristol Strasbourg Gare Bristol, Strasbourg Centre Gare is set just across the street from the TGV Train Station.

From the reception woodworks to stylishly rooms, Hôtel Le Bristol Strasbourg Gare Bristol, Strasbourg Centre Gare provides a pleasant setting for family and leisure time as well as for business trips. It features 33 non smoking, soundproofed and air conditioned rooms, of which 2 are for guests with reduced mobility.

Breakfast is served daily in the communal lounge. It consists of orange juice, hot drinks, fruit compote, cheese, cold meats, eggs, croissants, bread, jam, butter and local products.

The hotel also benefits from a central location from which you can easily discover the city and its amazing architectural and cultural heritage.",N/A
